DEPARTAMENTO,Codmun,MUNICIPIO,CULTIVO,PERIODO,AreaSembrada,AreaCosechada,Produccion,Rendimiento
AMAZONAS,91540,PUERTO NARIÑO,CACAO,2018,98,29,15,0.5
AMAZONAS,91001,LETICIA,CACAO,2018,52,0,0,0
ANTIOQUIA,5837,TURBO,CACAO,2018,2166,1761,881,0.5
ANTIOQUIA,5120,CACERES,CACAO,2018,2044,850,510,0.6
ANTIOQUIA,5490,NECOCLI,CACAO,2018,2017,1426,998,0.7
ANTIOQUIA,5045,APARTADO,CACAO,2018,2014,1404,702,0.5
ANTIOQUIA,5425,MACEO,CACAO,2018,1590,1420,994,0.7
ANTIOQUIA,5858,VEGACHI,CACAO,2018,878,828,580,0.7
ANTIOQUIA,5790,TARAZA,CACAO,2018,830,502,301,0.6
ANTIOQUIA,5172,CHIGORODO,CACAO,2018,789,434,303,0.7
ANTIOQUIA,5031,AMALFI,CACAO,2018,712,707,354,0.5
ANTIOQUIA,5854,VALDIVIA,CACAO,2018,663,384,192,0.5
ANTIOQUIA,5147,CAREPA,CACAO,2018,514,304,243,0.8
ANTIOQUIA,5665,SAN PEDRO DE URABA,CACAO,2018,510,440,264,0.6
ANTIOQUIA,5659,SAN JUAN DE URABA,CACAO,2018,510,390,351,0.9
ANTIOQUIA,5670,SAN ROQUE,CACAO,2018,502,202,162,0.8
ANTIOQUIA,5885,YALI,CACAO,2018,498,463,324,0.7
ANTIOQUIA,5142,CARACOLI,CACAO,2018,454,449,367,0.8
ANTIOQUIA,5250,EL BAGRE,CACAO,2018,403,287,144,0.5
ANTIOQUIA,5483,NARIÑO,CACAO,2018,402,390,234,0.6
ANTIOQUIA,5660,SAN LUIS,CACAO,2018,369,296,118,0.4
ANTIOQUIA,5652,SAN FRANCISCO,CACAO,2018,363,323,226,0.7
ANTIOQUIA,5234,DABEIBA,CACAO,2018,344,226,158,0.7
ANTIOQUIA,5051,ARBOLETES,CACAO,2018,313,245,172,0.7
ANTIOQUIA,5649,SAN CARLOS,CACAO,2018,294,217,152,0.7
ANTIOQUIA,5361,ITUANGO,CACAO,2018,290,265,212,0.8
ANTIOQUIA,5895,ZARAGOZA,CACAO,2018,287,269,161,0.6
ANTIOQUIA,5604,REMEDIOS,CACAO,2018,270,215,129,0.6
ANTIOQUIA,5480,MUTATA,CACAO,2018,250,216,173,0.8
ANTIOQUIA,5040,ANORI,CACAO,2018,245,230,138,0.6
ANTIOQUIA,5789,TAMESIS,CACAO,2018,197,192,115,0.6
ANTIOQUIA,5890,YOLOMBO,CACAO,2018,194,119,71,0.6
ANTIOQUIA,5579,PUERTO BERRIO,CACAO,2018,178,178,71,0.4
ANTIOQUIA,5736,SEGOVIA,CACAO,2018,168,146,58,0.4
ANTIOQUIA,5585,PUERTO NARE,CACAO,2018,160,160,72,0.5
ANTIOQUIA,5893,YONDO,CACAO,2018,151,121,97,0.8
ANTIOQUIA,5842,URAMITA,CACAO,2018,146,115,81,0.7
ANTIOQUIA,5055,ARGELIA,CACAO,2018,143,40,20,0.5
ANTIOQUIA,5154,CAUCASIA,CACAO,2018,136,136,109,0.8
ANTIOQUIA,5679,SANTA BARBARA,CACAO,2018,110,90,63,0.7
ANTIOQUIA,5591,PUERTO TRIUNFO,CACAO,2018,105,80,40,0.5
ANTIOQUIA,5284,FRONTINO,CACAO,2018,96,85,51,0.6
ANTIOQUIA,5138,CAÑASGORDAS,CACAO,2018,95,83,33,0.4
ANTIOQUIA,5756,SONSON,CACAO,2018,94,89,62,0.7
ANTIOQUIA,5315,GUADALUPE,CACAO,2018,78,42,42,1
ANTIOQUIA,5887,YARUMAL,CACAO,2018,64,48,14,0.3
ANTIOQUIA,5107,BRICEÑO,CACAO,2018,62,32,22,0.7
ANTIOQUIA,5197,COCORNA,CACAO,2018,60,50,30,0.6
ANTIOQUIA,5690,SANTO DOMINGO,CACAO,2018,54,54,38,0.7
ANTIOQUIA,5647,SAN ANDRES,CACAO,2018,51,47,9,0.2
ANTIOQUIA,5134,CAMPAMENTO,CACAO,2018,46,26,10,0.4
ANTIOQUIA,5240,EBEJICO,CACAO,2018,45,45,24,0.5
ANTIOQUIA,5792,TARSO,CACAO,2018,44,38,27,0.7
ANTIOQUIA,5667,SAN RAFAEL,CACAO,2018,44,37,30,0.8
ANTIOQUIA,5495,NECHI,CACAO,2018,37,5,2,0.3
ANTIOQUIA,5209,CONCORDIA,CACAO,2018,35,10,5,0.5
ANTIOQUIA,5093,BETULIA,CACAO,2018,27,7,3,0.4
ANTIOQUIA,5819,TOLEDO,CACAO,2018,21,13,5,0.4
ANTIOQUIA,5809,TITIRIBI,CACAO,2018,15,14,11,0.8
ANTIOQUIA,5113,BURITICA,CACAO,2018,11,11,6,0.6
ANTIOQUIA,5856,VALPARAISO,CACAO,2018,8,6,4,0.6
ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,CACAO,2018,8,8,8,1
ANTIOQUIA,5190,CISNEROS,CACAO,2018,6,6,5,0.8
ANTIOQUIA,5002,ABEJORRAL,CACAO,2018,5,5,2,0.4
ANTIOQUIA,5347,HELICONIA,CACAO,2018,4,2,2,1
ANTIOQUIA,5686,SANTA ROSA DE OSOS,CACAO,2018,3,1,1,0.7
ANTIOQUIA,5148,CARMEN DE VIBORAL,CACAO,2018,2,0,0,0
ANTIOQUIA,5628,SABANALARGA,CACAO,2018,2,2,1,0.5
ARAUCA,81065,ARAUQUITA,CACAO,2018,6905,6675,4005,0.6
ARAUCA,81736,SARAVENA,CACAO,2018,4156,3950,2370,0.6
ARAUCA,81794,TAME,CACAO,2018,4093,3814,2288,0.6
ARAUCA,81300,FORTUL,CACAO,2018,2305,2204,1322,0.6
ARAUCA,81001,ARAUCA,CACAO,2018,882,831,498,0.6
ARAUCA,81591,PUERTO RONDON,CACAO,2018,53,47,28,0.6
ARAUCA,81220,CRAVO NORTE,CACAO,2018,11,8,5,0.6
BOLIVAR,13688,SANTA ROSA DEL SUR,CACAO,2018,3350,3040,1368,0.5
BOLIVAR,13670,SAN PABLO,CACAO,2018,1350,897,314,0.4
BOLIVAR,13744,SIMITI,CACAO,2018,1005,755,302,0.4
BOLIVAR,13160,CANTAGALLO,CACAO,2018,800,500,215,0.4
BOLIVAR,13654,SAN JACINTO,CACAO,2018,491,270,108,0.4
BOLIVAR,13549,PINILLOS,CACAO,2018,397,297,128,0.4
BOLIVAR,13244,EL CARMEN DE BOLIVAR,CACAO,2018,279,138,21,0.2
BOLIVAR,13001,CARTAGENA DE INDIAS,CACAO,2018,240,240,96,0.4
BOLIVAR,13473,MORALES,CACAO,2018,197,197,81,0.4
BOLIVAR,13006,ACHÍ,CACAO,2018,150,20,10,0.5
BOLIVAR,13442,MARIA LA BAJA,CACAO,2018,123,58,12,0.2
BOLIVAR,13458,MONTECRISTO,CACAO,2018,112,12,6,0.5
BOLIVAR,13810,TIQUISIO,CACAO,2018,110,25,13,0.5
BOLIVAR,13657,SAN JUAN NEPOMUCENO,CACAO,2018,88,18,7,0.4
BOLIVAR,13042,ARENAL,CACAO,2018,60,60,24,0.4
BOLIVAR,13490,NOROSI,CACAO,2018,52,52,17,0.3
BOLIVAR,13074,BARRANCO DE LOBA,CACAO,2018,46,46,18,0.4
BOLIVAR,13667,SAN MARTIN DE LOBA,CACAO,2018,30,0,0,0
BOLIVAR,13030,ALTOS DEL ROSARIO,CACAO,2018,20,0,0,0
BOLIVAR,13655,SAN JACINTO DEL CAUCA,CACAO,2018,10,10,6,0.6
BOYACA,15531,PAUNA,CACAO,2018,869,701,351,0.5
BOYACA,15442,MARIPI,CACAO,2018,810,780,390,0.5
BOYACA,15507,OTANCHE,CACAO,2018,795,625,375,0.6
BOYACA,15681,SAN PABLO DE BORBUR,CACAO,2018,735,629,440,0.7
BOYACA,15580,QUIPAMA,CACAO,2018,645,565,339,0.6
BOYACA,15572,PUERTO BOYACA,CACAO,2018,550,380,190,0.5
BOYACA,15480,MUZO,CACAO,2018,528,438,263,0.6
BOYACA,15212,COPER,CACAO,2018,298,294,147,0.5
BOYACA,15223,CUBARA,CACAO,2018,115,97,78,0.8
BOYACA,15401,LA VICTORIA,CACAO,2018,90,58,41,0.7
BOYACA,15109,BUENAVISTA,CACAO,2018,85,75,50,0.7
BOYACA,15667,SAN LUIS DE GACENO,CACAO,2018,66,38,31,0.8
BOYACA,15690,SANTA MARIA,CACAO,2018,63,50,25,0.5
BOYACA,15135,CAMPOHERMOSO,CACAO,2018,35,25,13,0.5
BOYACA,15686,SANTANA,CACAO,2018,32,32,13,0.4
BOYACA,15514,PAEZ,CACAO,2018,29,24,17,0.7
BOYACA,15533,PAYA,CACAO,2018,26,13,7,0.5
BOYACA,15455,MIRAFLORES,CACAO,2018,21,9,5,0.5
BOYACA,15832,TUNUNGUA,CACAO,2018,7,7,6,0.9
BOYACA,15090,BERBEO,CACAO,2018,5,0,0,0
CALDAS,17662,SAMANA,CACAO,2018,1449,1009,605,0.6
CALDAS,17867,VICTORIA,CACAO,2018,762,597,299,0.5
CALDAS,17088,BELALCAZAR,CACAO,2018,705,701,351,0.5
CALDAS,17495,NORCASIA,CACAO,2018,578,498,199,0.4
CALDAS,17042,ANSERMA,CACAO,2018,509,424,170,0.4
CALDAS,17614,RIOSUCIO,CACAO,2018,117,15,11,0.7
CALDAS,17444,MARQUETALIA,CACAO,2018,104,93,74,0.8
CALDAS,17524,PALESTINA,CACAO,2018,92,60,42,0.7
CALDAS,17616,RISARALDA,CACAO,2018,91,85,51,0.6
CALDAS,17665,SAN JOSE,CACAO,2018,77,53,27,0.5
CALDAS,17877,VITERBO,CACAO,2018,65,43,30,0.7
CALDAS,17486,NEIRA,CACAO,2018,56,18,13,0.7
CALDAS,17777,SUPIA,CACAO,2018,52,44,26,0.6
CALDAS,17541,PENSILVANIA,CACAO,2018,44,11,6,0.5
CALDAS,17388,LA MERCED,CACAO,2018,15,15,8,0.5
CALDAS,17174,CHINCHINA,CACAO,2018,10,10,6,0.6
CAQUETA,18150,CARTAGENA DEL CHAIRA,CACAO,2018,742,394,177,0.5
CAQUETA,18247,EL DONCELLO,CACAO,2018,630,410,205,0.5
CAQUETA,18460,MILAN,CACAO,2018,626,616,246,0.4
CAQUETA,18610,SAN JOSE DEL FRAGUA,CACAO,2018,541,531,212,0.4
CAQUETA,18753,SAN VICENTE DEL CAGUAN,CACAO,2018,522,320,128,0.4
CAQUETA,18756,SOLANO,CACAO,2018,420,350,140,0.4
CAQUETA,18256,EL PAUJIL,CACAO,2018,320,310,124,0.4
CAQUETA,18094,BELEN DE LOS ANDAQUIES,CACAO,2018,264,238,95,0.4
CAQUETA,18785,SOLITA,CACAO,2018,215,117,47,0.4
CAQUETA,18001,FLORENCIA,CACAO,2018,174,104,52,0.5
CAQUETA,18205,CURILLO,CACAO,2018,150,60,27,0.5
CAQUETA,18410,MONTAÑITA,CACAO,2018,116,86,34,0.4
CAQUETA,18860,VALPARAISO,CACAO,2018,95,95,38,0.4
CAQUETA,18592,PUERTO RICO,CACAO,2018,48,43,22,0.5
CAQUETA,18029,ALBANIA,CACAO,2018,36,29,12,0.4
CAQUETA,18479,MORELIA,CACAO,2018,7,7,3,0.4
CASANARE,85410,TAURAMENA,CACAO,2018,191,115,46,0.4
CASANARE,85139,MANI,CACAO,2018,178,96,48,0.5
CASANARE,85125,HATO COROZAL,CACAO,2018,170,56,34,0.6
CASANARE,85250,PAZ DE ARIPORO,CACAO,2018,160,51,31,0.6
CASANARE,85001,YOPAL,CACAO,2018,140,122,73,0.6
CASANARE,85010,AGUAZUL,CACAO,2018,130,90,54,0.6
CASANARE,85440,VILLANUEVA,CACAO,2018,105,85,85,1
CASANARE,85263,PORE,CACAO,2018,82,80,32,0.4
CASANARE,85400,TAMARA,CACAO,2018,78,45,18,0.4
CASANARE,85225,NUNCHIA,CACAO,2018,58,14,7,0.5
CASANARE,85162,MONTERREY,CACAO,2018,51,3,1,0.4
CASANARE,85300,SABANALARGA,CACAO,2018,37,36,18,0.5
CASANARE,85325,SAN LUIS DE PALENQUE,CACAO,2018,13,13,6,0.5
CASANARE,85230,OROCUE,CACAO,2018,11,11,6,0.5
CASANARE,85430,TRINIDAD,CACAO,2018,7,7,6,0.9
CAUCA,19256,EL TAMBO,CACAO,2018,1025,835,418,0.5
CAUCA,19450,MERCADERES,CACAO,2018,617,516,258,0.5
CAUCA,19533,PIAMONTE,CACAO,2018,380,350,140,0.4
CAUCA,19075,BALBOA,CACAO,2018,262,112,56,0.5
CAUCA,19780,SUAREZ,CACAO,2018,242,242,145,0.6
CAUCA,19807,TIMBIO,CACAO,2018,199,199,119,0.6
CAUCA,19300,GUACHENE,CACAO,2018,155,143,57,0.4
CAUCA,19701,SANTA ROSA,CACAO,2018,121,71,36,0.5
CAUCA,19532,PATIA,CACAO,2018,120,85,51,0.6
CAUCA,19142,CALOTO,CACAO,2018,120,102,61,0.6
CAUCA,19130,CAJIBIO,CACAO,2018,116,73,58,0.8
CAUCA,19418,LOPEZ DE MICAY,CACAO,2018,115,55,17,0.3
CAUCA,19050,ARGELIA,CACAO,2018,104,104,52,0.5
CAUCA,19100,BOLIVAR,CACAO,2018,102,102,61,0.6
CAUCA,19455,MIRANDA,CACAO,2018,95,92,46,0.5
CAUCA,19622,ROSAS,CACAO,2018,86,50,25,0.5
CAUCA,19355,INZA,CACAO,2018,85,30,15,0.5
CAUCA,19513,PADILLA,CACAO,2018,74,16,6,0.4
CAUCA,19845,VILLA RICA,CACAO,2018,71,69,41,0.6
CAUCA,19785,SUCRE,CACAO,2018,52,44,26,0.6
CAUCA,19392,LA SIERRA,CACAO,2018,50,50,25,0.5
CAUCA,19573,PUERTO TEJADA,CACAO,2018,48,46,23,0.5
CAUCA,19290,FLORENCIA,CACAO,2018,41,2,1,0.4
CAUCA,19473,MORALES,CACAO,2018,40,0,0,0
CESAR,20570,PUEBLO BELLO,CACAO,2018,1870,953,477,0.5
CESAR,20621,LA PAZ,CACAO,2018,1420,730,292,0.4
CESAR,20400,LA JAGUA DE IBIRICO,CACAO,2018,811,811,568,0.7
CESAR,20013,AGUSTIN CODAZZI,CACAO,2018,809,753,304,0.4
CESAR,20001,VALLEDUPAR,CACAO,2018,775,730,365,0.5
CESAR,20228,CURUMANI,CACAO,2018,658,115,58,0.5
CESAR,20517,PAILITAS,CACAO,2018,394,192,115,0.6
CESAR,20710,SAN ALBERTO,CACAO,2018,365,365,219,0.6
CESAR,20443,MANAURE,CACAO,2018,277,177,142,0.8
CESAR,20238,EL COPEY,CACAO,2018,230,210,84,0.4
CESAR,20770,SAN MARTIN,CACAO,2018,150,150,60,0.4
CESAR,20614,RIO DE ORO,CACAO,2018,115,50,25,0.5
CESAR,20011,AGUACHICA,CACAO,2018,104,94,38,0.4
CESAR,20750,SAN DIEGO,CACAO,2018,96,96,38,0.4
CESAR,20045,BECERRIL,CACAO,2018,40,9,6,0.7
CESAR,20383,LA GLORIA,CACAO,2018,33,33,13,0.4
CESAR,20178,CHIRIGUANA,CACAO,2018,30,30,15,0.5
CESAR,20175,CHIMICHAGUA,CACAO,2018,29,21,13,0.6
CESAR,20550,PELAYA,CACAO,2018,11,6,3,0.5
CHOCO,27430,MEDIO BAUDO,CACAO,2018,1060,660,264,0.4
CHOCO,27615,RIOSUCIO,CACAO,2018,975,714,357,0.5
CHOCO,27001,QUIBDO,CACAO,2018,560,540,216,0.4
CHOCO,27660,SAN JOSE DEL PALMAR,CACAO,2018,544,541,135,0.3
CHOCO,27150,CARMEN DEL DARIEN,CACAO,2018,520,520,208,0.4
CHOCO,27787,TADO,CACAO,2018,496,411,123,0.3
CHOCO,27800,UNGUIA,CACAO,2018,481,481,241,0.5
CHOCO,27450,MEDIO SAN JUAN,CACAO,2018,340,50,20,0.4
CHOCO,27099,BOJAYA,CACAO,2018,310,70,42,0.6
CHOCO,27491,NOVITA,CACAO,2018,210,140,84,0.6
CHOCO,27025,ALTO BAUDO,CACAO,2018,201,154,46,0.3
CHOCO,27073,BAGADO,CACAO,2018,200,6,2,0.4
CHOCO,27077,BAJO BAUDO,CACAO,2018,161,15,8,0.5
CHOCO,27006,ACANDI,CACAO,2018,159,108,54,0.5
CHOCO,27361,ISTMINA,CACAO,2018,135,54,27,0.5
CHOCO,27600,RIO QUITO,CACAO,2018,87,71,43,0.6
CHOCO,27495,NUQUI,CACAO,2018,86,51,15,0.3
CHOCO,27135,EL CANTON DEL SAN PABLO,CACAO,2018,82,20,10,0.5
CHOCO,27205,CONDOTO,CACAO,2018,33,33,10,0.3
CHOCO,27745,SIPI,CACAO,2018,25,0,0,0
CHOCO,27580,RIO IRO,CACAO,2018,21,8,5,0.6
CHOCO,27050,ATRATO,CACAO,2018,20,15,6,0.4
CHOCO,27160,CERTEGUI,CACAO,2018,18,18,9,0.5
CHOCO,27075,BAHIA SOLANO,CACAO,2018,12,9,4,0.4
CHOCO,27810,UNION PANAMERICANA,CACAO,2018,6,4,2,0.4
CORDOBA,23807,TIERRALTA,CACAO,2018,1345,1195,598,0.5
CORDOBA,23855,VALENCIA,CACAO,2018,675,580,406,0.7
CORDOBA,23580,PUERTO LIBERTADOR,CACAO,2018,517,287,258,0.9
CORDOBA,23466,MONTELIBANO,CACAO,2018,270,240,144,0.6
CORDOBA,23419,LOS CORDOBAS,CACAO,2018,238,202,202,1
CORDOBA,23090,CANALETE,CACAO,2018,220,75,75,1
CORDOBA,23682,SAN JOSE DE URE,CACAO,2018,75,75,45,0.6
CORDOBA,23189,CIENAGA DE ORO,CACAO,2018,23,18,13,0.7
CORDOBA,23001,MONTERIA,CACAO,2018,22,13,13,1
CUNDINAMARCA,25885,YACOPI,CACAO,2018,2621,2371,948,0.4
CUNDINAMARCA,25148,CAPARRAPI,CACAO,2018,1459,1415,1274,0.9
CUNDINAMARCA,25518,PAIME,CACAO,2018,506,351,211,0.6
CUNDINAMARCA,25878,VIOTA,CACAO,2018,350,293,176,0.6
CUNDINAMARCA,25488,NILO,CACAO,2018,329,296,118,0.4
CUNDINAMARCA,25862,VERGARA,CACAO,2018,209,144,86,0.6
CUNDINAMARCA,25258,EL PEÑON,CACAO,2018,169,134,102,0.8
CUNDINAMARCA,25394,LA PALMA,CACAO,2018,165,57,57,1
CUNDINAMARCA,25823,TOPAIPI,CACAO,2018,160,89,36,0.4
CUNDINAMARCA,25839,UBALA,CACAO,2018,122,122,110,0.9
CUNDINAMARCA,25438,MEDINA,CACAO,2018,115,105,105,1
CUNDINAMARCA,25596,QUIPILE,CACAO,2018,99,0,0,0
CUNDINAMARCA,25815,TOCAIMA,CACAO,2018,92,47,38,0.8
CUNDINAMARCA,25491,NOCAIMA,CACAO,2018,80,62,56,0.9
CUNDINAMARCA,25718,SASAIMA,CACAO,2018,72,65,33,0.5
CUNDINAMARCA,25168,CHAGUANI,CACAO,2018,60,36,25,0.7
CUNDINAMARCA,25035,ANAPOIMA,CACAO,2018,57,53,53,1
CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,CACAO,2018,49,41,16,0.4
CUNDINAMARCA,25320,GUADUAS,CACAO,2018,47,41,49,1.2
CUNDINAMARCA,25580,PULI,CACAO,2018,40,36,36,1
CUNDINAMARCA,25368,JERUSALEN,CACAO,2018,33,29,15,0.5
CUNDINAMARCA,25245,EL COLEGIO,CACAO,2018,33,28,17,0.6
CUNDINAMARCA,25402,LA VEGA,CACAO,2018,25,25,10,0.4
CUNDINAMARCA,25592,QUEBRADANEGRA,CACAO,2018,23,11,6,0.5
CUNDINAMARCA,25398,LA PEÑA,CACAO,2018,20,20,4,0.2
CUNDINAMARCA,25572,PUERTO SALGAR,CACAO,2018,19,3,2,0.5
CUNDINAMARCA,25053,ARBELAEZ,CACAO,2018,18,11,11,1
CUNDINAMARCA,25530,PARATEBUENO,CACAO,2018,10,8,3,0.4
CUNDINAMARCA,25489,NIMAIMA,CACAO,2018,7,7,3,0.4
CUNDINAMARCA,25001,AGUA DE DIOS,CACAO,2018,4,3,3,1
CUNDINAMARCA,25875,VILLETA,CACAO,2018,4,4,4,1
GUAINIA,94343,BARRANCO MINA,CACAO,2018,1456,165,66,0.4
GUAINIA,94001,INIRIDA,CACAO,2018,65,35,21,0.6
GUAVIARE,95025,EL RETORNO,CACAO,2018,725,425,213,0.5
GUAVIARE,95001,SAN JOSE DEL GUAVIARE,CACAO,2018,543,374,187,0.5
GUAVIARE,95200,MIRAFLORES,CACAO,2018,284,134,67,0.5
GUAVIARE,95015,CALAMAR,CACAO,2018,221,201,101,0.5
HUILA,41615,RIVERA,CACAO,2018,970,952,762,0.8
HUILA,41799,TELLO,CACAO,2018,553,534,320,0.6
HUILA,41132,CAMPOALEGRE,CACAO,2018,486,465,326,0.7
HUILA,41001,NEIVA,CACAO,2018,482,482,289,0.6
HUILA,41306,GIGANTE,CACAO,2018,436,411,238,0.6
HUILA,41020,ALGECIRAS,CACAO,2018,405,388,307,0.8
HUILA,41396,LA PLATA,CACAO,2018,391,375,217,0.6
HUILA,41797,TESALIA,CACAO,2018,359,349,314,0.9
HUILA,41078,BARAYA,CACAO,2018,336,305,183,0.6
HUILA,41791,TARQUI,CACAO,2018,320,292,146,0.5
HUILA,41357,IQUIRA,CACAO,2018,309,286,143,0.5
HUILA,41206,COLOMBIA,CACAO,2018,299,280,196,0.7
HUILA,41518,PAICOL,CACAO,2018,270,266,133,0.5
HUILA,41524,PALERMO,CACAO,2018,270,246,172,0.7
HUILA,41013,AGRADO,CACAO,2018,221,217,147,0.7
HUILA,41801,TERUEL,CACAO,2018,165,158,95,0.6
HUILA,41548,PITAL,CACAO,2018,151,143,79,0.6
HUILA,41244,ELIAS,CACAO,2018,134,134,67,0.5
HUILA,41026,ALTAMIRA,CACAO,2018,130,54,38,0.7
HUILA,41483,NATAGA,CACAO,2018,126,110,68,0.6
HUILA,41319,GUADALUPE,CACAO,2018,117,108,56,0.5
HUILA,41298,GARZON,CACAO,2018,116,102,64,0.6
HUILA,41349,HOBO,CACAO,2018,94,88,53,0.6
HUILA,41885,YAGUARA,CACAO,2018,86,46,37,0.8
HUILA,41770,SUAZA,CACAO,2018,82,75,38,0.5
HUILA,41660,SALADOBLANCO,CACAO,2018,78,76,45,0.6
HUILA,41551,PITALITO,CACAO,2018,72,57,34,0.6
HUILA,41503,OPORAPA,CACAO,2018,70,50,32,0.6
HUILA,41016,AIPE,CACAO,2018,62,52,29,0.6
HUILA,41807,TIMANA,CACAO,2018,44,44,27,0.6
HUILA,41359,ISNOS,CACAO,2018,31,31,15,0.5
HUILA,41872,VILLAVIEJA,CACAO,2018,31,31,22,0.7
HUILA,41676,SANTA MARIA,CACAO,2018,26,23,16,0.7
HUILA,41006,ACEVEDO,CACAO,2018,15,11,7,0.6
HUILA,41530,PALESTINA,CACAO,2018,6,6,3,0.6
HUILA,41668,SAN AGUSTIN,CACAO,2018,2,1,0,0.5
LA GUAJIRA,44855,URUMITA,CACAO,2018,290,247,148,0.6
LA GUAJIRA,44090,DIBULLA,CACAO,2018,113,63,38,0.6
LA GUAJIRA,44420,LA JAGUA DEL PILAR,CACAO,2018,46,41,21,0.5
LA GUAJIRA,44110,EL MOLINO,CACAO,2018,29,29,17,0.6
LA GUAJIRA,44874,VILLANUEVA,CACAO,2018,11,9,5,0.5
LA GUAJIRA,44078,BARRANCAS,CACAO,2018,10,10,5,0.5
LA GUAJIRA,44098,DISTRACCION,CACAO,2018,1,1,1,0.6
LA GUAJIRA,44279,FONSECA,CACAO,2018,1,1,1,0.6
MAGDALENA,47001,SANTA MARTA,CACAO,2018,1360,1020,510,0.5
MAGDALENA,47189,CIENAGA,CACAO,2018,430,230,92,0.4
MAGDALENA,47288,FUNDACION,CACAO,2018,344,239,120,0.5
MAGDALENA,47053,ARACATACA,CACAO,2018,314,306,153,0.5
MAGDALENA,47980,ZONA BANANERA,CACAO,2018,75,54,27,0.5
META,50711,VISTA HERMOSA,CACAO,2018,1650,992,794,0.8
META,50313,GRANADA,CACAO,2018,1077,724,434,0.6
META,50223,SAN LUIS DE CUBARRAL,CACAO,2018,631,421,253,0.6
META,50270,EL DORADO,CACAO,2018,622,475,238,0.5
META,50400,LEJANIAS,CACAO,2018,604,262,157,0.6
META,50251,EL CASTILLO,CACAO,2018,555,515,309,0.6
