DEPARTAMENTO,Codmun,MUNICIPIO,CULTIVO,PERIODO,AreaSembrada,AreaCosechada,Produccion,Rendimiento
CHOCO,27491,NOVITA,CACAO,2016,90,45,20,0.5
CHOCO,27205,CONDOTO,CACAO,2016,55,43,13,0.3
CHOCO,27495,NUQUI,CACAO,2016,31,26,8,0.3
CHOCO,27050,ATRATO,CACAO,2016,28,7,3,0.4
CHOCO,27135,EL CANTON DEL SAN PABLO,CACAO,2016,27,22,9,0.4
CHOCO,27580,RIO IRO,CACAO,2016,11,8,3,0.4
CHOCO,27075,BAHIA SOLANO,CACAO,2016,9,7,3,0.4
CHOCO,27073,BAGADO,CACAO,2016,8,6,1,0.1
CHOCO,27160,CERTEGUI,CACAO,2016,7,2,1,0.3
CHOCO,27810,UNION PANAMERICANA,CACAO,2016,6,2,1,0.4
CHOCO,27245,CARMEN DEL ATRATO,CACAO,2016,6,5,2,0.3
CORDOBA,23807,TIERRALTA,CACAO,2016,1195,800,400,0.5
CORDOBA,23855,VALENCIA,CACAO,2016,625,534,360,0.7
CORDOBA,23580,PUERTO LIBERTADOR,CACAO,2016,375,205,103,0.5
CORDOBA,23466,MONTELIBANO,CACAO,2016,340,240,144,0.6
CORDOBA,23419,LOS CORDOBAS,CACAO,2016,238,202,202,1
CORDOBA,23090,CANALETE,CACAO,2016,170,25,13,0.5
CORDOBA,23682,SAN JOSE DE URE,CACAO,2016,75,75,45,0.6
CORDOBA,23189,CIENAGA DE ORO,CACAO,2016,14,14,10,0.7
CORDOBA,23001,MONTERIA,CACAO,2016,13,13,13,1
CORDOBA,23350,LA APARTADA,CACAO,2016,5,0,0,0
CUNDINAMARCA,25885,YACOPI,CACAO,2016,2546,2296,918,0.4
CUNDINAMARCA,25148,CAPARRAPI,CACAO,2016,1394,1263,1137,0.9
CUNDINAMARCA,25518,PAIME,CACAO,2016,427,365,219,0.6
CUNDINAMARCA,25488,NILO,CACAO,2016,325,279,111,0.4
CUNDINAMARCA,25878,VIOTA,CACAO,2016,303,271,163,0.6
CUNDINAMARCA,25862,VERGARA,CACAO,2016,196,146,88,0.6
CUNDINAMARCA,25258,EL PEÑON,CACAO,2016,160,130,91,0.7
CUNDINAMARCA,25438,MEDINA,CACAO,2016,127,80,80,1
CUNDINAMARCA,25839,UBALA,CACAO,2016,122,104,94,0.9
CUNDINAMARCA,25823,TOPAIPI,CACAO,2016,101,51,20,0.4
CUNDINAMARCA,25394,LA PALMA,CACAO,2016,84,67,67,1
CUNDINAMARCA,25815,TOCAIMA,CACAO,2016,72,22,18,0.8
CUNDINAMARCA,25491,NOCAIMA,CACAO,2016,70,50,45,0.9
CUNDINAMARCA,25718,SASAIMA,CACAO,2016,68,57,29,0.5
CUNDINAMARCA,25168,CHAGUANI,CACAO,2016,60,36,25,0.7
CUNDINAMARCA,25035,ANAPOIMA,CACAO,2016,53,52,52,1
CUNDINAMARCA,25320,GUADUAS,CACAO,2016,52,50,60,1.2
CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,CACAO,2016,43,32,13,0.4
CUNDINAMARCA,25580,PULI,CACAO,2016,40,38,38,1
CUNDINAMARCA,25245,EL COLEGIO,CACAO,2016,32,13,6,0.5
CUNDINAMARCA,25368,JERUSALEN,CACAO,2016,29,29,15,0.5
CUNDINAMARCA,25402,LA VEGA,CACAO,2016,25,25,10,0.4
CUNDINAMARCA,25592,QUEBRADANEGRA,CACAO,2016,17,2,1,0.5
CUNDINAMARCA,25489,NIMAIMA,CACAO,2016,17,17,7,0.4
CUNDINAMARCA,25053,ARBELAEZ,CACAO,2016,15,10,10,1
CUNDINAMARCA,25572,PUERTO SALGAR,CACAO,2016,12,12,6,0.5
CUNDINAMARCA,25530,PARATEBUENO,CACAO,2016,10,8,3,0.4
CUNDINAMARCA,25875,VILLETA,CACAO,2016,4,4,4,1
CUNDINAMARCA,25001,AGUA DE DIOS,CACAO,2016,3,3,3,1
GUAINIA,94343,BARRANCO MINA,CACAO,2016,1179,165,66,0.4
GUAINIA,94001,INIRIDA,CACAO,2016,85,33,13,0.4
GUAVIARE,95001,SAN JOSE DEL GUAVIARE,CACAO,2016,470,282,141,0.5
GUAVIARE,95025,EL RETORNO,CACAO,2016,405,243,122,0.5
GUAVIARE,95015,CALAMAR,CACAO,2016,191,120,60,0.5
GUAVIARE,95200,MIRAFLORES,CACAO,2016,127,76,38,0.5
HUILA,41615,RIVERA,CACAO,2016,909,855,561,0.7
HUILA,41799,TELLO,CACAO,2016,547,479,294,0.6
HUILA,41001,NEIVA,CACAO,2016,484,454,289,0.6
HUILA,41132,CAMPOALEGRE,CACAO,2016,480,430,302,0.7
HUILA,41306,GIGANTE,CACAO,2016,440,366,246,0.7
HUILA,41020,ALGECIRAS,CACAO,2016,399,369,292,0.8
HUILA,41396,LA PLATA,CACAO,2016,371,327,208,0.6
HUILA,41797,TESALIA,CACAO,2016,342,299,191,0.6
HUILA,41078,BARAYA,CACAO,2016,335,292,172,0.6
HUILA,41206,COLOMBIA,CACAO,2016,296,259,141,0.5
HUILA,41791,TARQUI,CACAO,2016,289,261,173,0.7
HUILA,41518,PAICOL,CACAO,2016,267,244,155,0.6
HUILA,41524,PALERMO,CACAO,2016,251,198,135,0.7
HUILA,41013,AGRADO,CACAO,2016,208,173,117,0.7
HUILA,41357,IQUIRA,CACAO,2016,200,174,107,0.6
HUILA,41801,TERUEL,CACAO,2016,163,145,84,0.6
HUILA,41548,PITAL,CACAO,2016,151,138,80,0.6
HUILA,41244,ELIAS,CACAO,2016,134,122,66,0.5
HUILA,41676,SANTA MARIA,CACAO,2016,131,121,71,0.6
HUILA,41483,NATAGA,CACAO,2016,113,107,66,0.6
HUILA,41298,GARZON,CACAO,2016,107,64,60,0.9
HUILA,41319,GUADALUPE,CACAO,2016,98,73,47,0.6
HUILA,41349,HOBO,CACAO,2016,92,89,53,0.6
HUILA,41770,SUAZA,CACAO,2016,90,81,47,0.6
HUILA,41660,SALADOBLANCO,CACAO,2016,76,66,36,0.6
HUILA,41503,OPORAPA,CACAO,2016,68,52,31,0.6
HUILA,41885,YAGUARA,CACAO,2016,61,52,29,0.6
HUILA,41551,PITALITO,CACAO,2016,60,57,30,0.5
HUILA,41016,AIPE,CACAO,2016,45,43,26,0.6
HUILA,41359,ISNOS,CACAO,2016,31,31,15,0.5
HUILA,41807,TIMANA,CACAO,2016,28,23,13,0.5
HUILA,41872,VILLAVIEJA,CACAO,2016,27,19,12,0.6
HUILA,41006,ACEVEDO,CACAO,2016,12,12,6,0.5
HUILA,41026,ALTAMIRA,CACAO,2016,9,7,4,0.6
HUILA,41530,PALESTINA,CACAO,2016,6,6,3,0.5
HUILA,41668,SAN AGUSTIN,CACAO,2016,3,3,2,0.5
LA GUAJIRA,44090,DIBULLA,CACAO,2016,333,313,188,0.6
LA GUAJIRA,44855,URUMITA,CACAO,2016,230,190,114,0.6
LA GUAJIRA,44420,LA JAGUA DEL PILAR,CACAO,2016,38,38,19,0.5
LA GUAJIRA,44110,EL MOLINO,CACAO,2016,28,28,17,0.6
LA GUAJIRA,44874,VILLANUEVA,CACAO,2016,11,9,5,0.5
LA GUAJIRA,44078,BARRANCAS,CACAO,2016,6,6,3,0.5
LA GUAJIRA,44279,FONSECA,CACAO,2016,2,1,1,0.6
LA GUAJIRA,44098,DISTRACCION,CACAO,2016,1,1,1,0.6
MAGDALENA,47001,SANTA MARTA,CACAO,2016,1340,990,396,0.4
MAGDALENA,47288,FUNDACION,CACAO,2016,344,179,72,0.4
MAGDALENA,47189,CIENAGA,CACAO,2016,333,202,61,0.3
MAGDALENA,47053,ARACATACA,CACAO,2016,314,305,122,0.4
MAGDALENA,47980,ZONA BANANERA,CACAO,2016,54,54,22,0.4
MAGDALENA,47268,EL RETEN,CACAO,2016,17,17,7,0.4
META,50711,VISTA HERMOSA,CACAO,2016,2450,992,893,0.9
META,50270,EL DORADO,CACAO,2016,1050,157,79,0.5
META,50251,EL CASTILLO,CACAO,2016,970,470,282,0.6
META,50313,GRANADA,CACAO,2016,724,680,408,0.6
META,50400,LEJANIAS,CACAO,2016,604,262,157,0.6
META,50590,PUERTO RICO,CACAO,2016,515,275,165,0.6
META,50370,LA URIBE,CACAO,2016,491,193,116,0.6
META,50318,GUAMAL,CACAO,2016,420,170,102,0.6
META,50330,MESETAS,CACAO,2016,404,182,109,0.6
META,50450,PUERTO CONCORDIA,CACAO,2016,398,248,124,0.5
META,50577,PUERTO LLERAS,CACAO,2016,391,311,218,0.7
META,50006,ACACIAS,CACAO,2016,382,200,120,0.6
META,50683,SAN JUAN DE ARAMA,CACAO,2016,245,115,69,0.6
META,50287,FUENTE DE ORO,CACAO,2016,184,134,80,0.6
META,50568,PUERTO GAITAN,CACAO,2016,156,100,70,0.7
META,50223,SAN LUIS DE CUBARRAL,CACAO,2016,155,120,72,0.6
META,50001,VILLAVICENCIO,CACAO,2016,144,80,48,0.6
META,50573,PUERTO LOPEZ,CACAO,2016,121,40,36,0.9
META,50325,MAPIRIPAN,CACAO,2016,120,75,45,0.6
META,50150,CASTILLA LA NUEVA,CACAO,2016,118,56,34,0.6
META,50689,SAN MARTIN,CACAO,2016,80,70,42,0.6
META,50124,CABUYARO,CACAO,2016,64,20,12,0.6
META,50350,LA MACARENA,CACAO,2016,52,50,30,0.6
META,50226,CUMARAL,CACAO,2016,46,10,6,0.6
META,50110,BARRANCA DE UPIA,CACAO,2016,34,34,20,0.6
META,50680,SAN CARLOS DE GUAROA,CACAO,2016,21,15,9,0.6
META,50606,RESTREPO,CACAO,2016,20,17,13,0.8
NARIÑO,52835,TUMACO,CACAO,2016,17000,15000,4500,0.3
NARIÑO,52250,EL CHARCO,CACAO,2016,602,542,163,0.3
NARIÑO,52256,EL ROSARIO,CACAO,2016,517,461,277,0.6
NARIÑO,52540,POLICARPA,CACAO,2016,505,500,250,0.5
NARIÑO,52520,FRANCISCO PIZARRO,CACAO,2016,360,280,56,0.2
NARIÑO,52079,BARBACOAS,CACAO,2016,300,100,50,0.5
NARIÑO,52490,OLAYA HERRERA,CACAO,2016,261,231,69,0.3
NARIÑO,52233,CUMBITARA,CACAO,2016,218,133,67,0.5
NARIÑO,52621,ROBERTO PAYAN,CACAO,2016,210,200,80,0.4
NARIÑO,52418,LOS ANDES,CACAO,2016,170,150,120,0.8
NARIÑO,52390,LA TOLA,CACAO,2016,165,80,40,0.5
NARIÑO,52427,MAGUI PAYAN,CACAO,2016,140,140,56,0.4
NARIÑO,52399,LA UNION,CACAO,2016,90,90,45,0.5
NARIÑO,52405,LEIVA,CACAO,2016,80,50,40,0.8
NARIÑO,52254,EL PEÑOL,CACAO,2016,75,70,35,0.5
NARIÑO,52473,MOSQUERA,CACAO,2016,32,20,4,0.2
NARIÑO,52696,SANTA BARBARA,CACAO,2016,20,16,5,0.3
NARIÑO,52687,SAN LORENZO,CACAO,2016,11,6,4,0.6
NARIÑO,52356,IPIALES,CACAO,2016,10,8,4,0.5
NARIÑO,52411,LINARES,CACAO,2016,8,4,3,0.8
NARIÑO,52683,SANDONA,CACAO,2016,8,8,4,0.5
NARIÑO,52612,RICAURTE,CACAO,2016,3,3,1,0.2
NORTE DE SANTANDER,54720,SARDINATA,CACAO,2016,2444,2300,920,0.4
NORTE DE SANTANDER,54810,TIBU,CACAO,2016,2141,2000,1060,0.5
NORTE DE SANTANDER,54800,TEORAMA,CACAO,2016,1071,1050,725,0.7
NORTE DE SANTANDER,54250,EL TARRA,CACAO,2016,869,869,415,0.5
NORTE DE SANTANDER,54245,EL CARMEN,CACAO,2016,772,755,483,0.6
NORTE DE SANTANDER,54670,SAN CALIXTO,CACAO,2016,601,601,355,0.6
NORTE DE SANTANDER,54344,HACARI,CACAO,2016,515,515,322,0.6
NORTE DE SANTANDER,54206,CONVENCION,CACAO,2016,510,470,291,0.6
NORTE DE SANTANDER,54385,LA ESPERANZA,CACAO,2016,497,497,316,0.6
NORTE DE SANTANDER,54109,BUCARASICA,CACAO,2016,460,447,268,0.6
NORTE DE SANTANDER,54261,EL ZULIA,CACAO,2016,320,300,150,0.5
NORTE DE SANTANDER,54001,CUCUTA,CACAO,2016,255,235,164,0.7
NORTE DE SANTANDER,54128,CACHIRA,CACAO,2016,255,241,193,0.8
NORTE DE SANTANDER,54820,TOLEDO,CACAO,2016,163,120,72,0.6
NORTE DE SANTANDER,54418,LOURDES,CACAO,2016,67,66,35,0.5
NORTE DE SANTANDER,54673,SAN CAYETANO,CACAO,2016,50,50,25,0.5
NORTE DE SANTANDER,54003,ABREGO,CACAO,2016,49,49,49,1
NORTE DE SANTANDER,54498,OCAÑA,CACAO,2016,28,28,14,0.5
NORTE DE SANTANDER,54313,GRAMALOTE,CACAO,2016,25,15,3,0.2
NORTE DE SANTANDER,54051,ARBOLEDAS,CACAO,2016,10,10,6,0.6
NORTE DE SANTANDER,54239,DURANIA,CACAO,2016,9,9,5,0.6
NORTE DE SANTANDER,54680,SANTIAGO,CACAO,2016,8,7,6,0.8
NORTE DE SANTANDER,54172,CHINACOTA,CACAO,2016,7,3,2,0.5
NORTE DE SANTANDER,54223,CUCUTILLA,CACAO,2016,5,0,0,0
NORTE DE SANTANDER,54660,SALAZAR,CACAO,2016,4,4,2,0.5
NORTE DE SANTANDER,54099,BOCHALEMA,CACAO,2016,3,0,0,0
PUTUMAYO,86757,SAN MIGUEL,CACAO,2016,2130,2080,832,0.4
PUTUMAYO,86865,VALLE DEL GUAMUEZ,CACAO,2016,1126,994,497,0.5
PUTUMAYO,86320,ORITO,CACAO,2016,318,300,150,0.5
PUTUMAYO,86573,PUERTO LEGUIZAMO,CACAO,2016,262,242,48,0.2
PUTUMAYO,86568,PUERTO ASIS,CACAO,2016,259,219,110,0.5
PUTUMAYO,86001,MOCOA,CACAO,2016,200,150,75,0.5
PUTUMAYO,86571,PUERTO GUZMAN,CACAO,2016,100,50,20,0.4
PUTUMAYO,86885,VILLAGARZON,CACAO,2016,67,47,24,0.5
PUTUMAYO,86569,PUERTO CAICEDO,CACAO,2016,18,13,5,0.4
QUINDIO,63401,LA TEBAIDA,CACAO,2016,156,138,191,1.4
QUINDIO,63001,ARMENIA,CACAO,2016,70,0,0,0
QUINDIO,63470,MONTENEGRO,CACAO,2016,42,7,4,0.6
QUINDIO,63212,CORDOBA,CACAO,2016,20,5,3,0.5
QUINDIO,63130,CALARCA,CACAO,2016,15,5,4,0.7
QUINDIO,63302,GENOVA,CACAO,2016,7,7,4,0.5
QUINDIO,63111,BUENAVISTA,CACAO,2016,6,6,4,0.7
QUINDIO,63594,QUIMBAYA,CACAO,2016,5,5,3,0.6
QUINDIO,63548,PIJAO,CACAO,2016,1,1,1,0.9
RISARALDA,66572,PUEBLO RICO,CACAO,2016,886,876,876,1
RISARALDA,66440,MARSELLA,CACAO,2016,302,228,160,0.7
RISARALDA,66456,MISTRATO,CACAO,2016,234,234,70,0.3
RISARALDA,66075,BALBOA,CACAO,2016,178,69,55,0.8
RISARALDA,66594,QUINCHIA,CACAO,2016,150,86,69,0.8
RISARALDA,66088,BELEN DE UMBRIA,CACAO,2016,44,3,2,0.8
RISARALDA,66001,PEREIRA,CACAO,2016,39,29,17,0.6
RISARALDA,66400,LA VIRGINIA,CACAO,2016,18,13,8,0.6
RISARALDA,66318,GUATICA,CACAO,2016,10,0,0,0
SANTANDER,68689,SAN VICENTE DE CHUCURI,CACAO,2016,13955,13250,6625,0.5
SANTANDER,68235,EL CARMEN DE CHUCURI,CACAO,2016,10887,10800,5400,0.5
SANTANDER,68385,LANDAZURI,CACAO,2016,6950,5950,2678,0.5
SANTANDER,68615,RIONEGRO,CACAO,2016,6043,4150,2490,0.6
SANTANDER,68406,LEBRIJA,CACAO,2016,1650,1000,500,0.5
SANTANDER,68190,CIMITARRA,CACAO,2016,1627,1535,844,0.6
SANTANDER,68720,SANTA HELENA DEL OPON,CACAO,2016,1621,780,390,0.5
SANTANDER,68255,EL PLAYON,CACAO,2016,1280,1230,615,0.5
SANTANDER,68773,SUCRE,CACAO,2016,1130,980,490,0.5
SANTANDER,68377,LA BELLEZA,CACAO,2016,765,660,330,0.5
SANTANDER,68101,BOLIVAR,CACAO,2016,580,230,115,0.5
SANTANDER,68271,FLORIAN,CACAO,2016,476,376,226,0.6
SANTANDER,68092,BETULIA,CACAO,2016,470,450,360,0.8
SANTANDER,68397,LA PAZ,CACAO,2016,460,400,240,0.6
SANTANDER,68250,EL PEÑON,CACAO,2016,428,400,240,0.6
SANTANDER,68176,CHIMA,CACAO,2016,370,280,224,0.8
SANTANDER,68307,GIRON,CACAO,2016,363,255,128,0.5
SANTANDER,68001,BUCARAMANGA,CACAO,2016,360,300,150,0.5
SANTANDER,68745,SIMACOTA,CACAO,2016,298,160,112,0.7
SANTANDER,68861,VELEZ,CACAO,2016,290,280,140,0.5
SANTANDER,68322,GUAPOTA,CACAO,2016,240,170,136,0.8
SANTANDER,68320,GUADALUPE,CACAO,2016,207,160,112,0.7
SANTANDER,68179,CHIPATA,CACAO,2016,202,190,95,0.5
SANTANDER,68547,PIEDECUESTA,CACAO,2016,198,168,76,0.5
SANTANDER,68245,EL GUACAMAYO,CACAO,2016,195,160,96,0.6
SANTANDER,68081,BARRANCABERMEJA,CACAO,2016,186,155,77,0.5
SANTANDER,68755,SOCORRO,CACAO,2016,170,170,85,0.5
SANTANDER,68296,GALAN,CACAO,2016,162,119,59,0.5
SANTANDER,68655,SABANA DE TORRES,CACAO,2016,154,126,63,0.5
SANTANDER,68524,PALMAS DEL SOCORRO,CACAO,2016,150,100,60,0.6
SANTANDER,68573,PUERTO PARRA,CACAO,2016,114,14,6,0.4
SANTANDER,68533,PARAMO,CACAO,2016,100,80,40,0.5
SANTANDER,68895,ZAPATOCA,CACAO,2016,100,100,50,0.5
SANTANDER,68498,OCAMONTE,CACAO,2016,80,70,35,0.5
SANTANDER,68344,HATO,CACAO,2016,70,50,35,0.7
SANTANDER,68211,CONTRATACION,CACAO,2016,56,36,22,0.6
SANTANDER,68444,MATANZA,CACAO,2016,41,31,18,0.6
SANTANDER,68276,FLORIDABLANCA,CACAO,2016,35,35,25,0.7
SANTANDER,68229,CURITI,CACAO,2016,26,5,3,0.5
SANTANDER,68673,SAN BENITO,CACAO,2016,23,23,16,0.7
SANTANDER,68500,OIBA,CACAO,2016,21,16,16,1
SANTANDER,68522,PALMAR,CACAO,2016,17,17,7,0.4
SANTANDER,68855,VALLE DE SAN JOSE,CACAO,2016,15,9,3,0.3
SANTANDER,68169,CHARTA,CACAO,2016,4,3,2,0.7
SUCRE,70508,OVEJAS,CACAO,2016,60,40,32,0.8
SUCRE,70265,GUARANDA,CACAO,2016,55,28,20,0.7
SUCRE,70713,SAN ONOFRE,CACAO,2016,52,20,10,0.5
SUCRE,70230,CHALAN,CACAO,2016,28,20,16,0.8
SUCRE,70473,MORROA,CACAO,2016,26,0,0,0
SUCRE,70708,SAN MARCOS,CACAO,2016,24,9,5,0.6
SUCRE,70204,COLOSO,CACAO,2016,9,9,5,0.6
TOLIMA,73168,CHAPARRAL,CACAO,2016,1920,1800,810,0.5
TOLIMA,73616,RIOBLANCO,CACAO,2016,1030,1030,618,0.6
TOLIMA,73067,ATACO,CACAO,2016,949,850,425,0.5
TOLIMA,73555,PLANADAS,CACAO,2016,750,730,365,0.5
TOLIMA,73226,CUNDAY,CACAO,2016,720,523,209,0.4
TOLIMA,73443,MARIQUITA,CACAO,2016,542,520,312,0.6
TOLIMA,73563,PRADO,CACAO,2016,483,350,210,0.6
TOLIMA,73270,FALAN,CACAO,2016,480,290,145,0.5
TOLIMA,73408,LERIDA,CACAO,2016,470,420,231,0.6
TOLIMA,73283,FRESNO,CACAO,2016,447,447,224,0.5
TOLIMA,73624,ROVIRA,CACAO,2016,362,265,133,0.5
TOLIMA,73449,MELGAR,CACAO,2016,326,310,155,0.5
TOLIMA,73504,ORTEGA,CACAO,2016,292,245,123,0.5
TOLIMA,73026,ALVARADO,CACAO,2016,291,240,72,0.3
TOLIMA,73585,PURIFICACION,CACAO,2016,280,200,120,0.6
TOLIMA,73520,PALOCABILDO,CACAO,2016,272,192,115,0.6
TOLIMA,73411,LIBANO,CACAO,2016,235,190,114,0.6
TOLIMA,73873,VILLARRICA,CACAO,2016,179,150,105,0.7
TOLIMA,73055,ARMERO (GUAYABAL),CACAO,2016,160,150,75,0.5
TOLIMA,73319,GUAMO,CACAO,2016,153,133,67,0.5
TOLIMA,73352,ICONONZO,CACAO,2016,120,120,60,0.5
TOLIMA,73675,SAN ANTONIO,CACAO,2016,118,90,45,0.5
TOLIMA,73043,ANZOATEGUI,CACAO,2016,104,40,24,0.6
TOLIMA,73001,IBAGUE,CACAO,2016,95,85,68,0.8
TOLIMA,73861,VENADILLO,CACAO,2016,90,90,54,0.6
TOLIMA,73148,CARMEN DE APICALA,CACAO,2016,87,85,38,0.5
TOLIMA,73236,DOLORES,CACAO,2016,83,70,35,0.5
TOLIMA,73024,ALPUJARRA,CACAO,2016,73,73,37,0.5
TOLIMA,73217,COYAIMA,CACAO,2016,50,48,19,0.4
TOLIMA,73678,SAN LUIS,CACAO,2016,47,47,28,0.6
TOLIMA,73854,VALLE DE SAN JUAN,CACAO,2016,37,22,11,0.5
TOLIMA,73483,NATAGAIMA,CACAO,2016,27,20,12,0.6
TOLIMA,73870,VILLAHERMOSA,CACAO,2016,23,20,12,0.6
TOLIMA,73622,RONCESVALLES,CACAO,2016,4,4,2,0.5
VALLE DEL CAUCA,76233,DAGUA,CACAO,2016,325,230,115,0.5
VALLE DEL CAUCA,76364,JAMUNDI,CACAO,2016,278,268,161,0.6
VALLE DEL CAUCA,76100,BOLIVAR,CACAO,2016,201,191,115,0.6
VALLE DEL CAUCA,76113,BUGALAGRANDE,CACAO,2016,86,83,66,0.8
VALLE DEL CAUCA,76616,RIOFRIO,CACAO,2016,78,70,28,0.4
VALLE DEL CAUCA,76122,CAICEDONIA,CACAO,2016,47,31,19,0.6
VALLE DEL CAUCA,76403,LA VICTORIA,CACAO,2016,40,40,20,0.5
VALLE DEL CAUCA,76497,OBANDO,CACAO,2016,37,37,18,0.5
VALLE DEL CAUCA,76834,TULUA,CACAO,2016,36,27,27,1
VALLE DEL CAUCA,76828,TRUJILLO,CACAO,2016,32,24,12,0.5
VALLE DEL CAUCA,76250,EL DOVIO,CACAO,2016,28,18,7,0.4
VALLE DEL CAUCA,76109,BUENAVENTURA,CACAO,2016,28,20,12,0.6
VALLE DEL CAUCA,76041,ANSERMANUEVO,CACAO,2016,26,25,13,0.5
VALLE DEL CAUCA,76036,ANDALUCIA,CACAO,2016,20,15,8,0.5
VALLE DEL CAUCA,76243,EL AGUILA,CACAO,2016,20,20,16,0.8
VALLE DEL CAUCA,76736,SEVILLA,CACAO,2016,20,18,22,1.2
VALLE DEL CAUCA,76275,FLORIDA,CACAO,2016,16,14,8,0.6
VALLE DEL CAUCA,76622,ROLDANILLO,CACAO,2016,13,13,7,0.5
VALLE DEL CAUCA,76147,CARTAGO,CACAO,2016,11,11,9,0.8
VALLE DEL CAUCA,76823,TORO,CACAO,2016,9,9,14,1.5
VALLE DEL CAUCA,76863,VERSALLES,CACAO,2016,9,5,5,1
VALLE DEL CAUCA,76895,ZARZAL,CACAO,2016,6,6,3,0.6
VALLE DEL CAUCA,76318,GUACARI,CACAO,2016,5,5,5,1
VALLE DEL CAUCA,76111,BUGA,CACAO,2016,5,5,8,1.5
VALLE DEL CAUCA,76126,CALIMA EL DARIEN,CACAO,2016,4,4,2,0.4
VALLE DEL CAUCA,76054,ARGELIA,CACAO,2016,3,3,2,0.7
VALLE DEL CAUCA,76130,CANDELARIA,CACAO,2016,3,3,2,0.8
VALLE DEL CAUCA,76520,PALMIRA,CACAO,2016,3,3,3,1
VAUPES,97161,CARURU,CACAO,2016,30,0,0,0
VICHADA,99624,SANTA ROSALIA,CACAO,2016,700,0,0,0
VICHADA,99773,CUMARIBO,CACAO,2016,160,150,75,0.5
VICHADA,99524,LA PRIMAVERA,CACAO,2016,17,0,0,0
